,tno,updatetime,tilt_01,tilt_02,tilt_03,tilt_04,tilt_05,tilt_06,tilt_07,batt,temp
7673,15347,2023-04-12 03:32:00,-25.21632773,22.43274227,-54.17485777,-76.84517767,118.0067493,-124.998692,-102.8618634,12.14,28.5
7674,15349,2023-04-12 03:34:00,-25.21632773,22.43274227,-52.91026927,-75.29311825,118.0067493,-125.7432723,-102.8618634,12.14,28.5
7675,15351,2023-04-12 03:36:00,-25.21632773,21.8978273,-52.91026927,-76.84517767,118.0067493,-124.998692,-102.3818939,12.14,28.5
7676,15353,2023-04-12 03:38:00,-25.21632773,21.8978273,-52.91026927,-75.29311825,116.1308791,-123.9412155,-102.8618634,12.14,28.5
7677,15355,2023-04-12 03:40:00,-25.21632773,21.8978273,-54.17485777,-76.84517767,118.0067493,-124.6756368,-104.4701188,12.14,28.5
7678,15357,2023-04-12 03:42:00,-25.21632773,21.8978273,-54.17485777,-76.84517767,116.1308791,-124.6756368,-102.3818939,12.14,28.5
7679,15359,2023-04-12 03:44:00,-25.21632773,21.8978273,-54.17485777,-76.84517767,120.9798022,-124.6756368,-104.4701188,12.14,28.5
7680,15361,2023-04-12 03:46:00,-26.91285931,21.8978273,-55.81318691,-76.84517767,120.9798022,-123.5144003,-104.4701188,12.14,28.5
7681,15363,2023-04-12 03:48:00,-26.91285931,21.8978273,-55.81318691,-76.84517767,119.0202425,-123.5144003,-104.4701188,12.14,28.5
7682,15365,2023-04-12 03:50:00,-25.21632773,21.8978273,-55.81318691,-76.84517767,118.0067493,-123.5144003,-104.4701188,12.14,28.5
7683,15367,2023-04-12 03:52:00,-25.21632773,21.8978273,-55.81318691,-75.29311825,116.1308791,-123.5144003,-104.4701188,12.14,28.5
7684,15369,2023-04-12 03:54:00,-26.91285931,21.8978273,-55.81318691,-75.29311825,116.1308791,-123.5144003,-104.4701188,12.14,28.5
7685,15371,2023-04-12 03:56:00,-26.91285931,21.02895583,-55.81318691,-76.84517767,118.0067493,-124.3102986,-102.3818939,12.14,28.25
7686,15373,2023-04-12 03:58:00,-26.91285931,21.8978273,-55.81318691,-76.84517767,118.0067493,-123.5144003,-102.3818939,12.14,28.5
7687,15375,2023-04-12 04:00:00,-26.91285931,21.8978273,-55.81318691,-76.84517767,120.9798022,-124.6756368,-102.8618634,12.14,28.5
7688,15377,2023-04-12 04:02:00,-26.91285931,21.8978273,-55.81318691,-76.84517767,123.9177654,-124.6756368,-102.8618634,12.14,28.5
7689,15379,2023-04-12 04:04:00,-25.21632773,21.8978273,-55.81318691,-76.84517767,122.759538,-124.6756368,-102.8618634,12.14,28.5
7690,15381,2023-04-12 04:06:00,-25.21632773,21.8978273,-55.81318691,-76.84517767,122.759538,-125.484092,-102.3818939,12.14,28.5
7691,15383,2023-04-12 04:08:00,-25.21632773,21.8978273,-55.81318691,-76.84517767,120.9798022,-125.484092,-102.3818939,12.14,28.25
7692,15385,2023-04-12 04:10:00,-24.47205489,21.8978273,-55.81318691,-76.84517767,120.9798022,-123.5144003,-102.3818939,12.14,28.5
7693,15387,2023-04-12 04:12:00,-25.21632773,21.8978273,-56.91609128,-77.20062317,120.9798022,-124.6756368,-104.4701188,12.14,28.25
7694,15389,2023-04-12 04:14:00,-24.47205489,21.8978273,-56.91609128,-77.20062317,120.9798022,-124.6756368,-104.4701188,12.14,28.5
7695,15391,2023-04-12 04:16:00,-24.47205489,21.8978273,-56.91609128,-77.20062317,122.759538,-124.6756368,-104.4701188,12.14,28.25
7696,15393,2023-04-12 04:18:00,-24.47205489,21.8978273,-56.91609128,-78.6469637,120.9798022,-124.6756368,-103.9546503,12.14,28.25
7697,15395,2023-04-12 04:20:00,-24.47205489,21.8978273,-56.91609128,-78.93167758,122.759538,-124.6756368,-104.4701188,12.14,28.25
7698,15397,2023-04-12 04:22:00,-25.21632773,21.8978273,-56.91609128,-78.6469637,122.759538,-124.998692,-103.9546503,12.14,28.25
7699,15399,2023-04-12 04:24:00,-27.73703975,21.8978273,-56.91609128,-77.20062317,122.759538,-124.998692,-104.4701188,12.14,28.25
7700,15401,2023-04-12 04:26:00,-29.32471158,21.8978273,-56.91609128,-77.20062317,122.759538,-124.998692,-103.9546503,12.14,28.25
7701,15403,2023-04-12 04:28:00,-29.32471158,21.8978273,-59.75926146,-77.20062317,120.9798022,-124.998692,-103.9546503,12.14,28.25
7702,15405,2023-04-12 04:30:00,-29.32471158,21.8978273,-58.69193396,-75.68710871,120.9798022,-124.998692,-103.9546503,12.14,28.25
7703,15407,2023-04-12 04:32:00,-29.32471158,21.8978273,-56.91609128,-75.29311825,120.9798022,-124.998692,-103.9546503,12.14,28.25
7704,15409,2023-04-12 04:34:00,-26.91285931,21.8978273,-56.91609128,-75.29311825,120.9798022,-124.998692,-103.9546503,12.14,28.5
7705,15411,2023-04-12 04:36:00,-26.91285931,21.8978273,-56.91609128,-73.42072597,120.9798022,-124.998692,-104.4701188,12.14,28.25
7706,15413,2023-04-12 04:38:00,-26.91285931,21.8978273,-55.81318691,-75.29311825,120.9798022,-124.998692,-104.4701188,12.14,28.25
7707,15415,2023-04-12 04:40:00,-27.73703975,21.02895583,-56.91609128,-77.20062317,120.9798022,-124.998692,-104.4701188,12.14,28.25
7708,15417,2023-04-12 04:42:00,-26.91285931,21.02895583,-58.69193396,-78.6469637,120.9798022,-124.998692,-102.3818939,12.14,28.25
7709,15419,2023-04-12 04:44:00,-27.73703975,21.37017421,-58.01690119,-78.93167758,120.9798022,-124.998692,-102.3818939,12.14,28.25
7710,15421,2023-04-12 04:46:00,-26.91285931,21.37017421,-56.91609128,-78.93167758,120.9798022,-124.2393332,-102.3818939,12.14,28.25
7711,15423,2023-04-12 04:48:00,-27.73703975,21.37017421,-56.91609128,-77.20062317,120.9798022,-124.998692,-102.3818939,12.14,28.25
7712,15425,2023-04-12 04:50:00,-29.32471158,21.37017421,-56.91609128,-78.93167758,122.759538,-124.2393332,-102.3818939,12.14,28.25
7713,15427,2023-04-12 04:52:00,-26.91285931,21.37017421,-56.91609128,-78.6469637,120.9798022,-124.2393332,-102.3818939,12.14,28.5
7714,15429,2023-04-12 04:54:00,-27.73703975,21.37017421,-56.91609128,-77.20062317,122.759538,-124.2393332,-102.3818939,12.14,28.25
7715,15431,2023-04-12 04:56:00,-29.32471158,21.37017421,-56.91609128,-77.51939641,122.759538,-124.2393332,-102.3818939,12.14,28.25
7716,15433,2023-04-12 04:58:00,-29.32471158,21.37017421,-56.91609128,-77.20062317,120.9798022,-124.2393332,-102.3818939,12.14,28.25
7717,15435,2023-04-12 05:00:00,-30.2823828,21.37017421,-55.30219991,-77.20062317,122.759538,-124.2393332,-102.3818939,12.14,28.25
7718,15436,2023-04-12 05:02:00,-29.32471158,22.2502923,-55.30219991,-77.20062317,123.9177654,-124.2393332,-102.3818939,12.14,28.25
7719,15438,2023-04-12 05:04:00,-29.32471158,22.2502923,-54.17485777,-77.20062317,125.7571079,-124.2393332,-102.3818939,12.14,28.5
7720,15440,2023-04-12 05:06:00,-27.73703975,21.8978273,-54.17485777,-77.20062317,125.7571079,-124.998692,-102.3818939,12.14,28.25
7721,15442,2023-04-12 05:08:00,-29.32471158,21.8978273,-54.17485777,-77.20062317,125.7571079,-124.998692,-102.3818939,12.14,28.25
7722,15444,2023-04-12 05:10:00,-29.32471158,21.02895583,-54.17485777,-77.20062317,125.7571079,-123.9412155,-102.3818939,12.14,28.25
7723,15446,2023-04-12 05:12:00,-29.32471158,22.2502923,-54.17485777,-77.20062317,127.0938221,-123.9412155,-103.9546503,12.14,28.25
7724,15448,2023-04-12 05:14:00,-27.73703975,21.8978273,-55.30219991,-77.20062317,125.7571079,-123.9412155,-103.9546503,12.14,28.25
7725,15450,2023-04-12 05:16:00,-27.73703975,22.2502923,-56.91609128,-77.20062317,125.7571079,-123.9412155,-103.9546503,12.14,28.25
7726,15452,2023-04-12 05:18:00,-26.91285931,21.02895583,-56.91609128,-77.51939641,125.7571079,-124.6756368,-103.9546503,12.14,28.25
7727,15454,2023-04-12 05:20:00,-26.91285931,22.2502923,-56.91609128,-77.51939641,123.9177654,-123.5144003,-106.0541598,12.14,28.25
7728,15456,2023-04-12 05:22:00,-26.91285931,21.37017421,-58.01690119,-77.51939641,120.9798022,-122.7921688,-106.0541598,12.14,28.0
7729,15458,2023-04-12 05:24:00,-26.91285931,21.37017421,-60.70834076,-78.93167758,122.759538,-124.6756368,-106.0541598,12.14,28.25
7730,15460,2023-04-12 05:26:00,-26.91285931,21.37017421,-60.70834076,-78.93167758,123.9177654,-123.9412155,-103.9546503,12.14,28.25
7731,15462,2023-04-12 05:28:00,-27.73703975,21.37017421,-59.75926146,-78.93167758,122.759538,-124.2393332,-103.9546503,12.14,28.25
7732,15464,2023-04-12 05:30:00,-29.32471158,21.37017421,-59.75926146,-78.93167758,122.759538,-124.2393332,-103.9546503,12.14,28.25
7733,15466,2023-04-12 05:32:00,-29.32471158,21.37017421,-58.01690119,-78.93167758,122.759538,-123.5483197,-103.9546503,12.14,28.25
7734,15468,2023-04-12 05:34:00,-29.32471158,21.37017421,-59.75926146,-77.51939641,123.9177654,-124.2393332,-103.9546503,12.14,28.0
7735,15470,2023-04-12 05:36:00,-30.2823828,21.02895583,-58.01690119,-77.51939641,125.7571079,-124.2393332,-103.9546503,12.14,28.0
7736,15472,2023-04-12 05:38:00,-30.2823828,21.37017421,-59.75926146,-77.51939641,125.7571079,-124.2393332,-103.9546503,12.14,28.25
7737,15474,2023-04-12 05:40:00,-30.2823828,21.37017421,-58.01690119,-77.51939641,125.7571079,-124.2393332,-103.9546503,12.14,28.25
7738,15476,2023-04-12 05:42:00,-30.2823828,21.37017421,-59.75926146,-77.51939641,123.9177654,-124.2393332,-103.9546503,12.14,28.0
7739,15478,2023-04-12 05:44:00,-29.32471158,21.37017421,-59.75926146,-77.51939641,125.7571079,-124.2393332,-103.9546503,12.14,28.0
7740,15480,2023-04-12 05:46:00,-30.2823828,21.37017421,-59.75926146,-78.93167758,125.7571079,-124.2393332,-103.9546503,12.14,28.0
7741,15482,2023-04-12 05:48:00,-30.2823828,21.8978273,-59.75926146,-78.93167758,125.7571079,-124.2393332,-106.0541598,12.14,28.25
7742,15484,2023-04-12 05:50:00,-29.32471158,21.8978273,-59.75926146,-78.93167758,125.7571079,-124.998692,-106.0541598,12.14,28.0
7743,15486,2023-04-12 05:52:00,-29.32471158,21.8978273,-59.75926146,-78.93167758,123.9177654,-124.2393332,-106.0541598,12.14,28.25
7744,15488,2023-04-12 05:54:00,-29.32471158,22.2502923,-59.75926146,-79.21815653,122.759538,-124.2393332,-106.0541598,12.14,28.25
7745,15490,2023-04-12 05:56:00,-29.32471158,21.37017421,-60.70834076,-79.21815653,122.759538,-124.2393332,-103.9546503,12.14,28.0
7746,15492,2023-04-12 05:58:00,-30.2823828,20.78617692,-59.75926146,-80.69089777,120.9798022,-124.2393332,-106.0541598,12.14,28.0
7747,15494,2023-04-12 06:00:00,-30.2823828,20.42661807,-60.70834076,-80.44198678,120.9798022,-124.2393332,-106.0541598,12.14,28.0
7748,15496,2023-04-12 06:02:00,-30.2823828,20.78617692,-59.75926146,-80.69089777,120.9798022,-124.2393332,-103.9546503,12.15,28.0
7749,15498,2023-04-12 06:04:00,-29.32471158,20.78617692,-59.75926146,-79.21815653,120.9798022,-124.998692,-104.4701188,12.14,28.0
7750,15500,2023-04-12 06:06:00,-29.32471158,21.37017421,-59.75926146,-78.93167758,123.9177654,-124.2393332,-104.4701188,12.14,28.0
7751,15502,2023-04-12 06:08:00,-27.73703975,21.37017421,-59.75926146,-77.20062317,123.9177654,-124.2393332,-104.4701188,12.14,28.0
7752,15504,2023-04-12 06:10:00,-27.73703975,21.02895583,-59.75926146,-77.20062317,123.9177654,-125.3196247,-104.4701188,12.14,28.0
7753,15506,2023-04-12 06:12:00,-26.91285931,21.8978273,-59.75926146,-78.6469637,125.7571079,-125.3196247,-103.9546503,12.14,28.0
7754,15508,2023-04-12 06:14:00,-25.21632773,21.8978273,-58.69193396,-78.93167758,127.0938221,-125.3196247,-106.0541598,12.14,28.0
7755,15510,2023-04-12 06:16:00,-25.21632773,21.02895583,-59.75926146,-78.93167758,127.0938221,-125.3196247,-104.4701188,12.14,28.0
7756,15512,2023-04-12 06:18:00,-25.21632773,21.8978273,-59.75926146,-78.93167758,127.0938221,-125.3196247,-103.9546503,12.14,28.0
7757,15514,2023-04-12 06:20:00,-25.21632773,21.8978273,-59.75926146,-78.93167758,127.0938221,-124.2393332,-104.4701188,12.14,28.0
7758,15515,2023-04-12 06:22:00,-25.21632773,21.8978273,-59.75926146,-78.93167758,127.0938221,-124.2393332,-103.9546503,12.14,28.0
7759,15517,2023-04-12 06:24:00,-25.21632773,21.02895583,-59.75926146,-78.93167758,127.0938221,-124.998692,-104.4701188,12.14,28.0
7760,15519,2023-04-12 06:26:00,-23.56935375,21.8978273,-59.75926146,-78.93167758,127.0938221,-124.998692,-104.4701188,12.14,28.0
7761,15521,2023-04-12 06:28:00,-23.56935375,21.02895583,-59.75926146,-78.6469637,127.0938221,-123.9412155,-104.4701188,12.14,28.0
7762,15523,2023-04-12 06:30:00,-25.21632773,21.02895583,-61.46361475,-78.6469637,125.2249989,-123.9412155,-104.4701188,12.14,28.0
7763,15525,2023-04-12 06:32:00,-23.56935375,21.8978273,-59.75926146,-78.6469637,123.9177654,-124.6756368,-104.4701188,12.14,28.0
7764,15527,2023-04-12 06:34:00,-25.21632773,21.37017421,-56.91609128,-78.32931701,123.9177654,-125.484092,-104.4701188,12.14,28.0
7765,15529,2023-04-12 06:36:00,-25.21632773,20.42661807,-54.17485777,-77.20062317,123.9177654,-124.6756368,-102.8618634,12.14,28.0
7766,15531,2023-04-12 06:38:00,-26.00405663,20.42661807,-52.91026927,-76.84517767,127.0938221,-124.6756368,-102.8618634,12.14,28.0
7767,15533,2023-04-12 06:40:00,-26.00405663,20.42661807,-54.17485777,-76.84517767,128.4368632,-124.998692,-100.9866189,12.14,28.0
7768,15535,2023-04-12 06:42:00,-26.00405663,20.42661807,-55.81318691,-76.49120961,125.2249989,-124.998692,-100.9866189,12.14,28.0
7769,15537,2023-04-12 06:44:00,-23.56935375,21.37017421,-55.81318691,-76.49120961,125.2249989,-124.6756368,-100.9866189,12.14,28.0
7770,15539,2023-04-12 06:46:00,-23.56935375,21.37017421,-54.17485777,-76.49120961,122.1044542,-124.6756368,-100.9866189,12.14,28.0
7771,15541,2023-04-12 06:48:00,-23.56935375,20.42661807,-54.17485777,-76.49120961,120.1027599,-124.6756368,-101.4540365,12.14,28.0
7772,15543,2023-04-12 06:50:00,-21.77935936,20.42661807,-55.81318691,-71.969053,122.1044542,-124.6756368,-101.4540365,12.14,28.0
7773,15545,2023-04-12 06:52:00,-21.11501713,20.42661807,-52.91026927,-71.969053,120.1027599,-124.3102986,-101.4540365,12.14,28.0
7774,15547,2023-04-12 06:54:00,-21.77935936,20.09780744,-49.94233608,-76.09546888,120.1027599,-123.9410007,-101.4540365,12.14,28.0
7775,15549,2023-04-12 06:56:00,-21.11501713,21.02895583,-49.94233608,-71.969053,121.331359,-125.0929621,-101.4540365,12.14,28.0
7776,15551,2023-04-12 06:58:00,-18.80831023,21.02895583,-48.40952883,-70.40215754,114.9895206,-125.0929621,-101.9936801,12.14,28.0
7777,15554,2023-04-12 07:02:00,-18.80831023,21.02895583,-46.96239922,-69.799755,120.1027599,-123.9410007,-99.9065481,12.14,27.75
7778,15556,2023-04-12 07:04:00,-19.42622472,20.09780744,-44.05006271,-65.25229383,117.0985965,-123.474113,-99.46128894,12.14,28.0
7779,15558,2023-04-12 07:06:00,-19.42622472,21.02895583,-46.96239922,-67.5843948,117.0985965,-124.3455092,-99.9065481,12.14,28.0
7780,15560,2023-04-12 07:08:00,-18.80831023,20.09780744,-46.96239922,-66.86672265,114.9895206,-123.474113,-97.21835797,12.14,27.75
7781,15562,2023-04-12 07:10:00,-18.80831023,20.09780744,-44.05006271,-64.49647356,112.0745173,-124.3455092,-99.9065481,12.14,27.75
7782,15564,2023-04-12 07:12:00,-19.42622472,21.20464127,-44.05006271,-64.49647356,114.9895206,-123.474113,-94.568297,12.14,27.75
7783,15566,2023-04-12 07:14:00,-21.11501713,21.20464127,-42.53212932,-62.79604068,112.0745173,-124.3455092,-94.568297,12.14,27.75
7784,15568,2023-04-12 07:16:00,-19.42622472,20.67883264,-41.0632058,-57.73692342,110.0137869,-123.0954295,-97.6003814,12.14,27.75
7785,15570,2023-04-12 07:18:00,-18.80831023,20.67883264,-44.05006271,-62.79604068,110.0137869,-123.940743,-94.568297,12.14,27.75
7786,15573,2023-04-12 07:22:00,-18.80831023,20.67883264,-42.53212932,-61.90900393,110.0137869,-123.940743,-94.81045671,12.14,27.75
7787,15575,2023-04-12 07:24:00,-18.80831023,20.67883264,-39.38364227,-60.31680566,107.0711209,-123.940743,-91.77009195,12.14,27.75
7788,15577,2023-04-12 07:26:00,-16.52748604,21.20464127,-36.44064749,-56.67674861,110.0137869,-123.5567323,-94.81045671,12.14,27.75
7789,15579,2023-04-12 07:28:00,-18.25856857,21.53602941,-39.38364227,-57.73692342,104.9771344,-122.6370219,-91.86958677,12.14,27.75
7790,15581,2023-04-12 07:30:00,-18.80831023,21.20464127,-36.44064749,-56.67674861,107.0711209,-123.5567323,-91.86958677,12.14,27.75
7791,15583,2023-04-12 07:32:00,-16.02436296,21.20464127,-39.38364227,-55.13756844,104.4313329,-123.5567323,-88.36071172,12.15,27.75
7792,15585,2023-04-12 07:34:00,-16.02436296,21.20464127,-38.08598574,-56.67674861,104.4313329,-122.6370219,-88.4582932,12.14,27.75
7793,15587,2023-04-12 07:36:00,-16.52748604,21.75777136,-39.38364227,-55.13756844,102.2455207,-122.6370219,-88.36071172,12.14,27.75
7794,15589,2023-04-12 07:38:00,-16.52748604,21.75777136,-35.16592766,-51.30987536,102.2455207,-123.0038815,-91.98789174,12.14,27.75
7795,15591,2023-04-12 07:40:00,-18.80831023,21.75777136,-36.44064749,-52.4680556,104.4313329,-123.0038815,-91.86958677,12.14,27.75
7796,15593,2023-04-12 07:42:00,-16.52748604,21.75777136,-36.44064749,-56.67674861,102.2455207,-123.5567323,-91.77009195,12.14,27.75
7797,15595,2023-04-12 07:44:00,-16.52748604,21.75777136,-36.44064749,-54.05637717,102.2455207,-122.1122115,-91.86958677,12.14,27.75
7798,15597,2023-04-12 07:46:00,-16.52748604,21.75777136,-33.37363115,-52.4680556,102.2455207,-123.0038815,-84.94656257,12.14,27.75
7799,15599,2023-04-12 07:48:00,-16.52748604,20.88284761,-36.44064749,-54.05637717,97.59311608,-123.0038815,-84.94656257,12.14,27.75
7800,15601,2023-04-12 07:50:00,-16.52748604,21.75777136,-33.37363115,-52.4680556,99.76188375,-123.5567323,-88.36071172,12.14,27.75
7801,15603,2023-04-12 07:52:00,-17.03166979,21.75777136,-30.53740088,-47.14993473,102.2455207,-123.0038815,-84.94656257,12.14,27.75
7802,15605,2023-04-12 07:54:00,-16.52748604,22.22231818,-32.2682599,-47.14993473,99.76188375,-122.5453728,-84.94656257,12.14,27.75
7803,15607,2023-04-12 07:56:00,-16.52748604,21.41585715,-36.44064749,-49.85652687,100.1472656,-121.5747178,-88.36071172,12.14,27.75
7804,15609,2023-04-12 07:58:00,-16.52748604,21.75777136,-31.61021173,-48.55151951,100.1472656,-123.0038815,-84.94656257,12.14,27.75
7805,15611,2023-04-12 08:00:00,-16.52748604,21.75777136,-30.53740088,-47.14993473,95.52444069,-122.5453728,-80.83094606,12.14,27.75
7806,15613,2023-04-12 08:02:00,-16.52748604,21.41585715,-31.61021173,-49.85652687,97.89533243,-121.5747178,-80.83094606,12.14,27.75
7807,15615,2023-04-12 08:04:00,-14.40634691,22.22231818,-27.61146546,-44.42788116,97.59311608,-123.0038815,-84.62691625,12.14,27.75
7808,15617,2023-04-12 08:06:00,-14.40634691,21.41585715,-28.63502198,-41.7068568,97.59311608,-123.9969786,-84.62691625,12.14,27.75
7809,15619,2023-04-12 08:08:00,-16.52748604,21.41585715,-30.53740088,-45.8474347,97.89533243,-122.5453728,-80.83094606,12.14,27.75
7810,15620,2023-04-12 08:10:00,-14.40634691,22.22231818,-27.61146546,-47.25392552,97.89533243,-121.8966256,-80.83094606,12.14,27.75
7811,15622,2023-04-12 08:12:00,-14.40634691,21.8992287,-27.61146546,-44.42788116,95.52444069,-122.5453728,-80.18121419,12.14,27.75
7812,15624,2023-04-12 08:14:00,-14.40634691,21.8992287,-28.63502198,-41.7068568,95.52444069,-121.8966256,-76.43513205,12.14,27.75
7813,15626,2023-04-12 08:16:00,-16.02436296,22.22231818,-28.63502198,-44.42788116,97.59311608,-121.8966256,-80.18121419,12.14,27.75
7814,15628,2023-04-12 08:18:00,-12.40054437,21.41585715,-23.10472059,-44.42788116,95.52444069,-122.5453728,-76.43513205,12.14,27.75
7815,15629,2023-04-12 08:20:00,-12.03679806,22.22231818,-25.79507309,-41.7068568,95.52444069,-121.8966256,-76.43513205,12.14,27.75
7816,15631,2023-04-12 08:22:00,-12.40054437,22.22231818,-23.10472059,-40.28170586,95.52444069,-119.5196411,-75.48277314,12.14,27.75
7817,15633,2023-04-12 08:24:00,-12.40054437,21.8992287,-25.79507309,-41.7068568,93.32003989,-120.3170677,-75.48277314,12.14,27.75
7818,15635,2023-04-12 08:26:00,-13.9991637,21.8992287,-25.79507309,-39.00945784,91.1823654,-121.8966256,-75.48277314,12.14,27.75
7819,15637,2023-04-12 08:28:00,-13.9991637,22.22231818,-25.79507309,-37.86866598,93.32003989,-121.2830797,-75.48277314,12.14,27.75
7820,15639,2023-04-12 08:30:00,-13.9991637,22.22231818,-24.93111613,-41.86006517,93.44122213,-121.8966256,-71.40468171,12.14,27.75
7821,15641,2023-04-12 08:32:00,-13.9991637,22.22231818,-24.93111613,-43.14995879,93.44122213,-121.8966256,-71.40468171,12.14,27.75
7822,15643,2023-04-12 08:34:00,-15.57585338,22.68742653,-23.10472059,-39.2717614,95.52444069,-121.8966256,-71.40468171,12.14,27.75
7823,15645,2023-04-12 08:36:00,-13.9991637,22.3454668,-24.93111613,-35.19367991,95.52444069,-121.8966256,-71.40468171,12.14,27.75
7824,15647,2023-04-12 08:38:00,-13.9991637,23.16062262,-25.79507309,-36.72126546,93.32003989,-121.2830797,-71.40468171,12.14,27.75
7825,15649,2023-04-12 08:40:00,-12.40054437,22.68742653,-27.61146546,-40.42424894,93.32003989,-120.3170677,-76.43513205,12.14,27.75
7826,15651,2023-04-12 08:42:00,-12.03679806,22.3454668,-25.79507309,-43.14995879,91.1823654,-123.5120024,-76.43513205,12.14,27.75
7827,15653,2023-04-12 08:44:00,-13.59192838,23.16062262,-24.93111613,-43.14995879,93.32003989,-120.3170677,-76.43513205,12.14,27.75
7828,15655,2023-04-12 08:46:00,-13.59192838,22.68742653,-26.70496044,-41.86006517,93.32003989,-120.3170677,-76.43513205,12.14,27.75
7829,15657,2023-04-12 08:48:00,-12.03679806,22.68742653,-25.79507309,-41.7068568,95.52444069,-121.2830797,-72.59391637,12.14,27.75
